시도,시군구,읍면동,자격,연령구간,가구수,수급권자수
서울특별시,서초구,내곡동,차상위계층 확인,18~64세,17,37
서울특별시,서초구,내곡동,차상위계층 확인,65세이상,28,34
서울특별시,강남구,강남구,차상위장애인,18~64세,1,1
서울특별시,강남구,신사동,모자가족,18세미만,0,18
서울특별시,강남구,신사동,모자가족,18~64세,10,11
서울특별시,강남구,신사동,부자가족,18세미만,0,1
서울특별시,강남구,신사동,부자가족,18~64세,1,1
서울특별시,강남구,신사동,차상위장애인,18~64세,5,5
서울특별시,강남구,신사동,차상위장애인,65세이상,6,6
서울특별시,강남구,신사동,차상위본인부담경감대상자,18세미만,0,8
서울특별시,강남구,신사동,차상위본인부담경감대상자,18~64세,7,5
서울특별시,강남구,신사동,차상위본인부담경감대상자,65세이상,6,5
서울특별시,강남구,신사동,차상위계층 확인,18세미만,0,1
서울특별시,강남구,신사동,차상위계층 확인,18~64세,3,4
서울특별시,강남구,신사동,차상위계층 확인,65세이상,2,2
서울특별시,강남구,논현1동,모자가족,18세미만,0,37
서울특별시,강남구,논현1동,모자가족,18~64세,32,41
서울특별시,강남구,논현1동,부자가족,18세미만,0,7
서울특별시,강남구,논현1동,부자가족,18~64세,9,12
서울특별시,강남구,논현1동,차상위장애인,18세미만,0,2
서울특별시,강남구,논현1동,차상위장애인,18~64세,10,7
서울특별시,강남구,논현1동,차상위장애인,65세이상,7,8
서울특별시,강남구,논현1동,차상위자활,18~64세,2,2
서울특별시,강남구,논현1동,차상위자활,65세이상,1,1
서울특별시,강남구,논현1동,차상위본인부담경감대상자,18세미만,0,14
서울특별시,강남구,논현1동,차상위본인부담경감대상자,18~64세,20,10
서울특별시,강남구,논현1동,차상위본인부담경감대상자,65세이상,5,5
서울특별시,강남구,논현1동,차상위계층 확인,18~64세,11,22
서울특별시,강남구,논현1동,차상위계층 확인,65세이상,5,4
서울특별시,강남구,논현2동,모자가족,18세미만,0,36
서울특별시,강남구,논현2동,모자가족,18~64세,36,51
서울특별시,강남구,논현2동,부자가족,18세미만,0,12
서울특별시,강남구,논현2동,부자가족,18~64세,10,15
서울특별시,강남구,논현2동,차상위장애인,18~64세,6,7
서울특별시,강남구,논현2동,차상위장애인,65세이상,9,9
서울특별시,강남구,논현2동,차상위본인부담경감대상자,18세미만,0,9
서울특별시,강남구,논현2동,차상위본인부담경감대상자,18~64세,19,15
서울특별시,강남구,논현2동,차상위본인부담경감대상자,65세이상,6,7
서울특별시,강남구,논현2동,차상위계층 확인,18세미만,0,1
서울특별시,강남구,논현2동,차상위계층 확인,18~64세,11,16
서울특별시,강남구,논현2동,차상위계층 확인,65세이상,8,9
서울특별시,강남구,압구정동,모자가족,18세미만,0,4
서울특별시,강남구,압구정동,모자가족,18~64세,8,13
서울특별시,강남구,압구정동,차상위장애인,18~64세,9,9
서울특별시,강남구,압구정동,차상위장애인,65세이상,10,10
서울특별시,강남구,압구정동,차상위자활,18~64세,1,1
서울특별시,강남구,압구정동,차상위본인부담경감대상자,18세미만,0,1
서울특별시,강남구,압구정동,차상위본인부담경감대상자,18~64세,4,4
서울특별시,강남구,압구정동,차상위본인부담경감대상자,65세이상,2,1
서울특별시,강남구,압구정동,차상위계층 확인,18세미만,1,2
서울특별시,강남구,압구정동,차상위계층 확인,18~64세,2,5
서울특별시,강남구,청담동,모자가족,18세미만,0,15
서울특별시,강남구,청담동,모자가족,18~64세,18,28
서울특별시,강남구,청담동,부자가족,18세미만,0,4
서울특별시,강남구,청담동,부자가족,18~64세,4,8
서울특별시,강남구,청담동,부자가족,65세이상,1,1
서울특별시,강남구,청담동,차상위장애인,18~64세,6,6
서울특별시,강남구,청담동,차상위장애인,65세이상,5,5
서울특별시,강남구,청담동,차상위본인부담경감대상자,18세미만,0,5
서울특별시,강남구,청담동,차상위본인부담경감대상자,18~64세,2,0
서울특별시,강남구,청담동,차상위본인부담경감대상자,65세이상,3,3
서울특별시,강남구,청담동,차상위계층 확인,18세미만,0,2
서울특별시,강남구,청담동,차상위계층 확인,18~64세,7,15
서울특별시,강남구,청담동,차상위계층 확인,65세이상,5,8
서울특별시,강남구,삼성1동,모자가족,18세미만,0,6
서울특별시,강남구,삼성1동,모자가족,18~64세,8,14
서울특별시,강남구,삼성1동,부자가족,18세미만,0,1
서울특별시,강남구,삼성1동,부자가족,18~64세,3,6
서울특별시,강남구,삼성1동,차상위장애인,18~64세,1,1
서울특별시,강남구,삼성1동,차상위장애인,65세이상,2,2
서울특별시,강남구,삼성1동,차상위본인부담경감대상자,18세미만,0,4
서울특별시,강남구,삼성1동,차상위본인부담경감대상자,18~64세,5,3
서울특별시,강남구,삼성1동,차상위본인부담경감대상자,65세이상,1,1
서울특별시,강남구,삼성1동,차상위계층 확인,65세이상,2,3
서울특별시,강남구,삼성2동,모자가족,18세미만,0,19
서울특별시,강남구,삼성2동,모자가족,18~64세,21,28
서울특별시,강남구,삼성2동,부자가족,18세미만,0,3
서울특별시,강남구,삼성2동,부자가족,18~64세,4,5
서울특별시,강남구,삼성2동,차상위장애인,18~64세,9,9
서울특별시,강남구,삼성2동,차상위장애인,65세이상,6,7
서울특별시,강남구,삼성2동,차상위자활,18~64세,2,3
서울특별시,강남구,삼성2동,차상위본인부담경감대상자,18세미만,1,10
서울특별시,강남구,삼성2동,차상위본인부담경감대상자,18~64세,13,10
서울특별시,강남구,삼성2동,차상위본인부담경감대상자,65세이상,9,10
서울특별시,강남구,삼성2동,차상위계층 확인,18~64세,12,18
서울특별시,강남구,삼성2동,차상위계층 확인,65세이상,6,7
서울특별시,강남구,대치1동,모자가족,18세미만,0,1
서울특별시,강남구,대치1동,모자가족,18~64세,2,3
서울특별시,강남구,대치1동,차상위장애인,18~64세,2,2
서울특별시,강남구,대치1동,차상위장애인,65세이상,2,2
서울특별시,강남구,대치1동,차상위계층 확인,65세이상,2,2
서울특별시,강남구,대치2동,모자가족,18세미만,0,6
서울특별시,강남구,대치2동,모자가족,18~64세,7,10
서울특별시,강남구,대치2동,부자가족,18세미만,0,4
서울특별시,강남구,대치2동,부자가족,18~64세,4,7
서울특별시,강남구,대치2동,부자가족,65세이상,1,1
서울특별시,강남구,대치2동,차상위장애인,18~64세,13,13
서울특별시,강남구,대치2동,차상위장애인,65세이상,8,8
서울특별시,강남구,대치2동,차상위본인부담경감대상자,18세미만,0,2
서울특별시,강남구,대치2동,차상위본인부담경감대상자,18~64세,5,4
서울특별시,강남구,대치2동,차상위본인부담경감대상자,65세이상,2,2
서울특별시,강남구,대치2동,차상위계층 확인,18세미만,0,3
서울특별시,강남구,대치2동,차상위계층 확인,18~64세,4,6
서울특별시,강남구,대치2동,차상위계층 확인,65세이상,2,2
서울특별시,강남구,대치4동,모자가족,18세미만,0,53
서울특별시,강남구,대치4동,모자가족,18~64세,62,94
서울특별시,강남구,대치4동,부자가족,18세미만,0,11
서울특별시,강남구,대치4동,부자가족,18~64세,10,12
서울특별시,강남구,대치4동,차상위장애인,18세미만,0,1
서울특별시,강남구,대치4동,차상위장애인,18~64세,9,8
서울특별시,강남구,대치4동,차상위장애인,65세이상,9,10
서울특별시,강남구,대치4동,차상위본인부담경감대상자,18세미만,1,17
서울특별시,강남구,대치4동,차상위본인부담경감대상자,18~64세,22,13
서울특별시,강남구,대치4동,차상위본인부담경감대상자,65세이상,4,6
서울특별시,강남구,대치4동,차상위계층 확인,18세미만,0,3
서울특별시,강남구,대치4동,차상위계층 확인,18~64세,15,24
서울특별시,강남구,대치4동,차상위계층 확인,65세이상,5,6
서울특별시,강남구,역삼1동,모자가족,18세미만,0,32
서울특별시,강남구,역삼1동,모자가족,18~64세,38,54
서울특별시,강남구,역삼1동,부자가족,18세미만,0,7
서울특별시,강남구,역삼1동,부자가족,18~64세,8,10
서울특별시,강남구,역삼1동,차상위장애인,18~64세,12,12
서울특별시,강남구,역삼1동,차상위장애인,65세이상,24,25
서울특별시,강남구,역삼1동,차상위자활,18~64세,5,5
서울특별시,강남구,역삼1동,차상위본인부담경감대상자,18세미만,0,9
서울특별시,강남구,역삼1동,차상위본인부담경감대상자,18~64세,34,29
서울특별시,강남구,역삼1동,차상위본인부담경감대상자,65세이상,9,11
서울특별시,강남구,역삼1동,차상위계층 확인,18세미만,0,3
서울특별시,강남구,역삼1동,차상위계층 확인,18~64세,18,27
서울특별시,강남구,역삼1동,차상위계층 확인,65세이상,13,16
서울특별시,강남구,역삼2동,모자가족,18세미만,0,14
서울특별시,강남구,역삼2동,모자가족,18~64세,16,25
서울특별시,강남구,역삼2동,부자가족,18세미만,0,6
서울특별시,강남구,역삼2동,부자가족,18~64세,8,12
서울특별시,강남구,역삼2동,차상위장애인,18~64세,8,7
서울특별시,강남구,역삼2동,차상위장애인,65세이상,10,11
서울특별시,강남구,역삼2동,차상위자활,18~64세,5,5
서울특별시,강남구,역삼2동,차상위자활,65세이상,2,2
서울특별시,강남구,역삼2동,차상위본인부담경감대상자,18세미만,0,7
서울특별시,강남구,역삼2동,차상위본인부담경감대상자,18~64세,12,7
서울특별시,강남구,역삼2동,차상위본인부담경감대상자,65세이상,10,10
서울특별시,강남구,역삼2동,차상위계층 확인,18~64세,13,15
서울특별시,강남구,역삼2동,차상위계층 확인,65세이상,5,6
서울특별시,강남구,도곡1동,모자가족,18세미만,0,1
서울특별시,강남구,도곡1동,모자가족,18~64세,7,15
서울특별시,강남구,도곡1동,부자가족,18세미만,0,3
서울특별시,강남구,도곡1동,부자가족,18~64세,5,7
서울특별시,강남구,도곡1동,차상위장애인,18~64세,3,3
서울특별시,강남구,도곡1동,차상위장애인,65세이상,6,6
서울특별시,강남구,도곡1동,차상위자활,18~64세,1,1
서울특별시,강남구,도곡1동,차상위본인부담경감대상자,18세미만,0,2
서울특별시,강남구,도곡1동,차상위본인부담경감대상자,18~64세,7,5
서울특별시,강남구,도곡1동,차상위본인부담경감대상자,65세이상,1,2
서울특별시,강남구,도곡1동,차상위계층 확인,18~64세,2,2
서울특별시,강남구,도곡1동,차상위계층 확인,65세이상,3,3
서울특별시,강남구,도곡2동,모자가족,18세미만,0,3
서울특별시,강남구,도곡2동,모자가족,18~64세,6,11
서울특별시,강남구,도곡2동,부자가족,18~64세,2,4
서울특별시,강남구,도곡2동,차상위장애인,18~64세,1,1
서울특별시,강남구,도곡2동,차상위장애인,65세이상,6,6
서울특별시,강남구,도곡2동,차상위본인부담경감대상자,18~64세,1,1
서울특별시,강남구,도곡2동,차상위본인부담경감대상자,65세이상,4,4
서울특별시,강남구,도곡2동,차상위계층 확인,18~64세,2,5
서울특별시,강남구,개포1동,모자가족,18세미만,0,2
서울특별시,강남구,개포1동,모자가족,18~64세,1,1
서울특별시,강남구,개포1동,차상위장애인,18~64세,5,6
서울특별시,강남구,개포1동,차상위장애인,65세이상,15,14
서울특별시,강남구,개포1동,차상위본인부담경감대상자,18~64세,3,3
